회사명,직무,링크
[경력] 리눅스 S/W 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45144549&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[윌로그] 프론트엔드 개발자(Front-end Developer) 경력직 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45139021&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
A&A Transformation & Analytics Data Specialist 경력직,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45168311&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Embedded System Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45099980&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[해긴] 게임 서버 개발자,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45128587&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
MVL [Blockchain] Product Manager 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45110298&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
2023년 (주)카르노플릿 R&D 사이클 엔지니어 · 연구원,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45022194&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
서버 백엔드(JAVA) 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45117837&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
공조모듈 및 LED살균 제품 설계/시험 담당 직원 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45179889&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[보안개발] Java BackEnd / FrontEnd 개발 담당,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45180265&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
iOS 개발자 (경력),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45180525&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[미니창고 다락] 그로스 해커,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45127461&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
시니어 프로덕트 디자이너,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45157721&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[Blade&Soul2] 몬스터 전투 디자이너 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45145982&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
클라우드 기술 영업 (Pre-Sales) / 기업영업 모집 (신입/경력),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45135400&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
(주)마켓오브메테리얼 Web Frontend Engineer 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45176977&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Backend Software Engineer (Technical Leader),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45161494&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[이노그리드] R&D 개발센터 경력 채용 CMP 솔루션 개발,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45154596&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[신규 턴제 RPG 프로젝트] 모바일게임 전투기획 담당 (파트장급),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45156876&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
ERP전산운영개발웹프로그래머 경력자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45164604&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[리니지W] 해외 서비스 기획자 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45147431&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[리니지W] 콘솔 UI / UX 기획자 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45147671&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"스마트팩토리 서버/백엔드 개발자 채용(경력, 5년 이상)",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45173674&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Front-end 개발자(플랫폼 및 SaaS솔루션 개발),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45170075&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"IT개발·데이터 정규직/계약직 채용(신입, 경력)",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45174476&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"Front-end 개발자(마크업, 퍼블리싱)",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45170050&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[개발] 신규 서비스 웹프론트개발 담당,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45172225&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"Application Engineer (SW, HW) 경력자 채용",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45174213&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Android Engineer(LoL Mobile),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45199128&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Azure 시스템 엔지니어 System Management,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45191032&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
AOS 코어 개발자(Core Developer),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45200506&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"Google 엔지니어(Workspace, Cloud Platform) 채용(신입/경력)",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45231595&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
시스템 운영 SA (분당 / 초급),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45206402&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
C# 응용프로그램 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45215293&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
자동차 정비엔지니어 구인,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45218202&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Azure SA(Solution Arcitect) 영입,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45224730&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Java 개발자 (시니어),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45225821&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[삼성역] 글로벌 석고보드기업 IT Field Service 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45228024&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[MakinaRocks] 백엔드 엔지니어 (MLOps 제품 개발),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45227857&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
클라우드 기반 서비스 개발자 영입,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45229946&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[NRISE] 백엔드 엔지니어,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45211752&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[판교IT 상장사] Ai 개발,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45232874&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
상반기 R&D 대규모 채용 (Application개발),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45253467&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[판교IT 상장사] 보안솔루션 개발/관리,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45232858&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[코스닥상장사] 와이더플래닛 머신 러닝 엔지니어 팀장급 모집.,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45234155&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
로봇 컨트롤 엔지니어 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45266243&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Junior Machine Learning Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45268765&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
OT/ICS 보안(신입/경력) 엔지니어 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45257548&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
학습관리시스템 LMS 백엔드 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45271781&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
컴퓨터 비전 엔지니어 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45266174&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
리눅스 엔지니어 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45266266&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
ERP 개발/운영(대리-차장) - 국내대기업,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45284619&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
[Unstable Treasuries] 백엔드 개발자,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45256033&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Senior Android Framework Engineer (Navigation),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292645&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"플랫폼서비스기업 PHP개발(앱, PC Web) 주임,대리,과장급(굿커리",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45295995&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"전기,전자관련기술인모집",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45294776&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Android Framework(SDK) Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292540&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
나라스페이스 서비스 개발자(위성영상처리) 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45279543&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"App Engineer (React Native, 차량 구독 서비스)",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292855&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Front-end Developer (VMware Platform),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45281300&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Application Architect (고급),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45272395&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
보안솔루션 엔지니어 신입 채용(정규직),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45285568&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Lead Backend Engineer (Transportation Management System),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292286&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Android Engineer (Fleet Management Driver Application),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292386&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
Senior Software Engineer (Navigation Guidance),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292653&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
머신러닝 엔지니어,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45313967&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
"스타트기업 의료기기제어 펌웨어개발 대리,과장급 구함(굿커리어",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45295998&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a23b483f-ee98-42a0-88da-801aa785f6e1
